sim_time, unit_box_Custom?world_angular_acceleration/x
0.182, -0.000283866
0.183, -0.000822209
0.184, -0.000119731
0.185, -0.00201651
0.186, -0.000293254
0.187, -0.000855777
0.188, -0.00012461
0.189, -0.00208274
0.19, -0.000302869
0.191, -0.000890501
0.192, -0.000129658
0.193, -0.00215059
0.194, -0.000312717
0.195, -0.000926424
0.196, -0.00013488
0.197, -0.00222009
0.198, -0.000322807
0.199, -0.000963589
0.2, -0.000140282
0.201, -0.0022913
0.202, -0.000333146
0.203, -0.00100204
0.204, -0.000145872
0.205, -0.00236429
0.206, -0.000343743
0.207, -0.00104182
0.208, -0.000151655
0.209, -0.0024391
0.21, -0.000354606
0.211, -0.00108299
0.212, -0.000157639
0.213, -0.00251581
0.214, -0.000365744
0.215, -0.00112558
0.216, -0.000163831
0.217, -0.00259447
0.218, -0.000377167
0.219, -0.00116966
0.22, -0.000170237
0.221, -0.00267514
0.222, -0.000388883
0.223, -0.00121526
0.224, -0.000176867
0.225, -0.00275789
0.226, -0.000400902
0.227, -0.00126246
0.228, -0.000183726
0.229, -0.0028428
0.23, -0.000413233
0.231, -0.00131129
0.232, -0.000190824
0.233, -0.00292992
0.234, -0.000425888
0.235, -0.00136182
0.236, -0.000198169
0.237, -0.00301933
0.238, -0.000438875
0.239, -0.0014141
0.24, -0.000205768
0.241, -0.0031111
0.242, -0.000452206
0.243, -0.0014682
0.244, -0.000213632
0.245, -0.0032053
0.246, -0.000465891
0.247, -0.00152418
0.248, -0.000221768
0.249, -0.00330202
0.25, -0.000479943
0.251, -0.00158211
0.252, -0.000230187
0.253, -0.00340134
0.254, -0.000494372
0.255, -0.00164204
0.256, -0.000238898
0.257, -0.00350333
0.258, -0.00050919
0.259, -0.00170405
0.26, -0.00024791
0.261, -0.00360807
0.262, -0.000524409
0.263, -0.00176821
0.264, -0.000257235
0.265, -0.00371566
0.266, -0.000540043
0.267, -0.00183459
0.268, -0.000266882
0.269, -0.00382619
0.27, -0.000556103
0.271, -0.00190327
0.272, -0.000276863
0.273, -0.00393974
0.274, -0.000572604
0.275, -0.00197432
0.276, -0.000287188
0.277, -0.00405641
0.278, -0.000589558
0.279, -0.00204782
0.28, -0.00029787
0.281, -0.00417629
0.282, -0.000606981
0.283, -0.00212386
0.284, -0.00030892
0.285, -0.00429949
0.286, -0.000624886
0.287, -0.00220252
0.288, -0.000320351
0.289, -0.00442611
0.29, -0.000643289
0.291, -0.00228389
0.292, -0.000332175
0.293, -0.00455625
0.294, -0.000662205
0.295, -0.00236806
0.296, -0.000344405
0.297, -0.00469002
0.298, -0.000681649
0.299, -0.00245513
0.3, -0.000357056
0.301, -0.00482754
0.302, -0.000701638
0.303, -0.00254518
0.304, -0.00037014
0.305, -0.00496891
0.306, -0.000722189
0.307, -0.00263832
0.308, -0.000383673
0.309, -0.00511426
0.31, -0.000743318
0.311, -0.00273464
0.312, -0.000397668
0.313, -0.00526372
0.314, -0.000765045
0.315, -0.00283427
0.316, -0.000412143
0.317, -0.00541739
0.318, -0.000787386
0.319, -0.0029373
0.32, -0.000427111
0.321, -0.00557542
0.322, -0.000810361
0.323, -0.00304385
0.324, -0.000442591
0.325, -0.00573794
0.326, -0.00083399
0.327, -0.00315404
0.328, -0.000458598
0.329, -0.00590508
0.33, -0.000858292
0.331, -0.00326797
0.332, -0.000475149
0.333, -0.00607699
0.334, -0.000883287
0.335, -0.00338579
0.336, -0.000492264
0.337, -0.0062538
0.338, -0.000908997
0.339, -0.00350761
0.34, -0.00050996
0.341, -0.00643568
0.342, -0.000935445
0.343, -0.00363357
0.344, -0.000528256
0.345, -0.00662277
0.346, -0.000962651
0.347, -0.0037638
0.348, -0.000547173
0.349, -0.00681524
0.35, -0.00099064
0.351, -0.00389845
0.352, -0.00056673
0.353, -0.00701324
0.354, -0.00101944
0.355, -0.00403765
0.356, -0.000586948
0.357, -0.00721695
0.358, -0.00104906
0.359, -0.00418156
0.36, -0.000607849
0.361, -0.00742654
0.362, -0.00107954
0.363, -0.00433033
0.364, -0.000629456
0.365, -0.00764218
0.366, -0.00111091
0.367, -0.00448412
0.368, -0.000651791
0.369, -0.00786407
0.37, -0.00114318
0.371, -0.0046431
0.372, -0.000674879
0.373, -0.00809239
0.374, -0.00117639
0.375, -0.00480743
0.376, -0.000698743
0.377, -0.00832734
0.378, -0.00121057
0.379, -0.00497729
0.38, -0.000723409
0.381, -0.00856911
0.382, -0.00124574
0.383, -0.00515286
0.384, -0.000748903
0.385, -0.00881792
0.386, -0.00128193
0.387, -0.00533432
0.388, -0.000775252
0.389, -0.00907398
0.39, -0.00131918
0.391, -0.00552187
0.392, -0.000802484
0.393, -0.00933751
0.394, -0.00135752
0.395, -0.0057157
0.396, -0.000830628
0.397, -0.00960874
0.398, -0.00139698
0.399, -0.00591603
0.4, -0.000859713
0.401, -0.0098879
0.402, -0.0014376
0.403, -0.00612305
0.404, -0.00088977
0.405, -0.0101752
0.406, -0.0014794
0.407, -0.00633699
0.408, -0.000920829
0.409, -0.010471
0.41, -0.00152244
0.411, -0.00655808
0.412, -0.000952925
0.413, -0.0107754
0.414, -0.00156673
0.415, -0.00678653
0.416, -0.00098609
0.417, -0.0110888
0.418, -0.00161233
0.419, -0.00702261
0.42, -0.00102036
0.421, -0.0114113
0.422, -0.00165928
0.423, -0.00726654
0.424, -0.00105577
0.425, -0.0117434
0.426, -0.0017076
0.427, -0.00751858
0.428, -0.00109235
0.429, -0.0120852
0.43, -0.00175735
